video_id,count,clicks
cv_1269709435,1,0
cv_1040078757,1,0
cv_755774349,1,0
cv_2281424326,1,0
cv_1554350341,1,0
cv_1559713325,1,0
cv_26291678,1,0
cv_168536698,1,0
cv_2214442166,1,0
cv_2261365448,1,0
cv_1953105825,1,0
cv_773054758,1,0
cv_870087615,2,0
cv_457447949,1,0
cv_2336176698,1,0
cv_1416901075,1,0
cv_398312274,1,0
cv_1571054830,1,0
cv_2669225007,1,0
cv_763284716,1,0
cv_2278518661,1,0
cv_1553002805,1,0
cv_2847148485,1,0
cv_1384674479,1,0
cv_1979060416,1,0
cv_1073126182,1,0
cv_13100281,1,0
cv_493920570,1,0
cv_415050652,1,0
cv_1707568142,1,0
cv_1074356434,1,0
cv_2361190343,1,0
cv_1107321974,1,0
cv_1978801133,1,0
cv_340925518,1,0
cv_1051926457,1,0
cv_2454080400,1,0
cv_348782196,1,0
cv_61784958,1,0
cv_1978455263,1,0
cv_531785775,2,0
cv_658241937,1,0
cv_2108290736,1,0
cv_145445722,1,0
cv_1217200734,1,0
cv_229618763,1,0
cv_32610339,1,0
cv_1008681559,1,0
cv_4231521125,1,0
cv_257102430,1,0
cv_1833970966,1,0
cv_2531174099,1,0
cv_848628784,1,0
cv_1102832396,1,0
cv_2897586108,1,0
cv_682057115,1,0
cv_2835617456,1,0
cv_2760303358,1,0
cv_1416754290,1,0
cv_1669367244,1,0
cv_3727420950,1,0
cv_2159888370,1,0
cv_2320338445,1,0
cv_2103990994,1,0
cv_67879378,1,0
cv_4030892548,2,0
cv_1672009371,1,0
cv_3087082304,1,0
cv_3784572487,1,0
cv_170228678,1,0
cv_1666449860,1,0
cv_779924335,1,0
cv_678892624,1,0
cv_2761476522,1,0
cv_2632385913,1,0
cv_2731554443,1,0
cv_3622848690,1,0
cv_2164414458,1,0
cv_2452470201,1,0
cv_816156648,1,0
cv_976227746,1,0
cv_1969516391,1,0
cv_1639040298,1,0
cv_1457662569,1,0
cv_1740978328,1,0
cv_2462979456,1,0
cv_2120911493,1,0
cv_2033738104,1,0
cv_593288359,2,0
cv_1477633631,1,0
cv_2596252789,1,0
cv_1324208192,1,0
cv_619755276,1,0
cv_240688474,1,0
cv_2707835858,1,0
cv_1178711959,1,0
cv_204848343,2,0
cv_2299020709,2,0
cv_2446973832,1,0
cv_265346841,1,0
cv_2658185384,1,0
cv_3186346740,1,0
cv_811850080,1,0
cv_256107494,1,0
cv_274287974,1,0
cv_376351207,1,0
cv_163671252,1,0
cv_4072455590,1,0
cv_2845911111,1,0
cv_243946559,1,0
cv_534673146,1,0
cv_127001775,1,0
v085,3,0
cv_128065024,1,0
cv_2677555,1,0
cv_806348269,1,0
cv_253294085,1,0
cv_273330738,1,0
cv_331777160,1,0
cv_861332491,1,0
cv_281838799,1,0
cv_410109189,1,0
cv_26954488,1,0
cv_911462,1,0
cv_64830494,1,0
cv_1273326560,1,0
cv_261313796,1,0
cv_329566697,1,0
cv_2440298586,2,0
cv_78412299,1,0
cv_638212893,1,0
cv_52363350,1,0
cv_286252583,1,0
cv_195158297,1,0
cv_237289369,1,0
cv_86082846,1,0
cv_1142615,1,0
cv_173089002,1,0
cv_3033876301,1,0
cv_199975915,1,0
cv_1950548550,2,0
cv_174640584,1,0
cv_214049237,1,0
cv_2482006979,2,0
cv_991961039,1,0
cv_342768585,1,0
cv_307306740,1,0
cv_215849950,1,0
cv_341109584,1,0
cv_60247331,1,0
cv_373499200,1,0
cv_170476291,1,0
cv_23704611,1,0
cv_90122554,2,0
cv_271276350,1,0
cv_223486864,1,0
cv_578630251,1,0
cv_249334308,2,0
cv_4209931895,1,0
cv_580958164,1,0
cv_69600319,1,0
cv_284837325,2,0
cv_551485885,1,0
cv_287184805,1,0
cv_154625225,1,0
cv_128708186,1,0
cv_2514300358,2,0
cv_1948759864,1,0
cv_3029169401,1,0
cv_3996930013,1,0
cv_3811492143,1,0
cv_2768405550,1,0
cv_2261315827,1,0
cv_3066483909,1,0
cv_532701563,2,0
cv_461378952,1,0
cv_149380343,1,0
cv_197712836,1,0
cv_314965283,2,0
cv_182774762,1,0
cv_413097580,1,0
cv_89411876,1,0
cv_519339984,1,0
cv_214492919,1,0
cv_658397726,1,0
cv_576691130,1,0
cv_434115325,1,0
cv_460646740,1,0
cv_433310066,1,0
cv_2462643821,1,0
cv_350790078,1,0
cv_3679687763,1,0
cv_18719633,1,0
cv_315060931,2,0
cv_3077301718,1,0
cv_38544597,1,0
cv_164072553,2,0
cv_268381937,1,0
cv_1755913448,1,0
cv_3877691205,1,0
cv_874566682,1,0
cv_714247587,1,0
cv_479971272,1,0
cv_1709415732,1,0
cv_1597349334,1,0
cv_1817441,1,0
cv_160039404,1,0
cv_104511072,1,0
cv_686102767,1,0
cv_3578668232,1,0
cv_470602866,1,0
cv_622800798,1,0
cv_143420190,2,0
cv_178411377,1,0
cv_569995016,1,0
cv_189886375,1,0
cv_475813533,1,0
cv_2934871499,1,0
cv_426492944,1,0
cv_3919119012,1,0
cv_463528836,1,0
cv_1445367596,1,0
cv_262261557,1,0
cv_1798407577,2,0
cv_457160180,1,0
cv_2853071729,1,0
cv_232133196,1,0
cv_2915453154,1,0
cv_57753402,1,0
cv_100545659,1,0
cv_131780879,1,0
cv_3602852128,1,0
cv_40119489,2,0
cv_239806443,1,0
cv_477852605,1,0
cv_1629326619,1,0
cv_2999716312,1,0
cv_2630502198,1,0
cv_1381103222,1,0
cv_595542500,1,0
cv_1264232298,1,0
cv_401775343,1,0
cv_1503805125,1,0
v086,2,0
cv_552737617,1,0
cv_2960153054,1,0
cv_2169879927,1,0
cv_424882644,1,0
cv_290526896,1,0
cv_1042132255,1,0
cv_283631782,1,0
cv_4237557833,1,0
cv_1914054844,1,0
cv_1558250641,1,0
cv_3943903670,1,0
cv_2098068321,1,0
cv_863743474,1,0
cv_2169142636,1,0
cv_3855393987,1,0
cv_449918250,1,0
cv_2289867206,1,0
cv_1779175311,1,0
cv_458745158,1,0
cv_1293672115,1,0
cv_3068029225,1,0
cv_4248242440,1,0
cv_896795558,1,0
cv_2241301648,1,0
cv_4120038872,1,0
cv_82129985,1,0
cv_2553420518,1,0
cv_762961953,1,0
cv_1559085226,1,0
cv_1398903415,1,0
cv_181469090,1,0
cv_1060848394,1,0
cv_2774002079,1,0
cv_182951000,1,0
cv_3830370221,1,0
cv_3833961504,1,0
cv_3507391393,1,0
cv_1195127132,1,0
cv_121105191,1,0
cv_134673137,1,0
cv_142617346,1,0
cv_151031333,1,0
cv_1517694915,1,0
cv_164146271,1,0
cv_1642348122,2,0
cv_1705312142,1,0
cv_183562879,1,0
cv_204100758,1,0
cv_219521525,1,0
cv_278608074,1,0
cv_292754789,1,0
cv_308380131,1,0
cv_333194566,1,0
cv_349650372,1,0
cv_352423433,1,0
cv_354284590,1,0
cv_396501974,1,0
cv_414165361,1,0
cv_461319149,1,0
cv_478861069,1,0
cv_515786974,1,0
cv_519781960,1,0
cv_537031712,1,0
cv_545465557,1,0
cv_549449355,1,0
cv_553918824,1,0
cv_656666085,1,0
cv_794879037,1,0
cv_94762217,1,0
cv_2543568561,1,0
cv_668778987,2,0
cv_713040957,1,0
cv_841376891,2,0
cv_3004069264,1,0
cv_1598471444,1,0
cv_2257262131,1,0
cv_2390309945,1,0
cv_2507437726,1,0
cv_964647411,1,0
cv_481414615,1,0
cv_798438161,1,0
cv_1698042536,1,0
cv_2722000972,2,0
cv_1151194715,1,0
cv_108067226,1,0
cv_536955668,1,0
cv_980771710,1,0
cv_1379332388,1,0
cv_1509364579,1,0
cv_189810081,1,0
cv_144909740,1,0
cv_144981839,1,0
cv_1492387937,1,0
cv_150518202,2,0
cv_155231285,1,0
cv_159406256,1,0
cv_159850588,1,0
cv_162991436,1,0
cv_165359943,1,0
cv_165593932,1,0
cv_165844241,1,0
cv_16605277,1,0
cv_17732961,2,0
cv_18455877,1,0
cv_19238354,1,0
cv_1928423756,2,0
cv_200707398,1,0
cv_211291941,1,0
cv_2140778722,1,0
cv_215519772,1,0
cv_219549938,1,0
cv_220144165,1,0
cv_2256162860,1,0
cv_226823273,1,0
cv_22799302,1,0
cv_229091102,1,0
cv_2291327241,1,0
cv_2332548774,1,0
cv_2380704360,1,0
cv_2389812929,1,0
cv_2413738557,1,0
cv_247315019,1,0
cv_248554731,1,0
cv_250530118,1,0
cv_2516934014,1,0
cv_2673438720,1,0
cv_267352491,1,0
cv_270394821,1,0
cv_276389006,1,0
cv_2799803307,1,0
cv_2799823624,1,0
cv_280936518,1,0
cv_3014892076,1,0
cv_302410648,1,0
cv_305162763,1,0
cv_305385023,1,0
cv_3102944284,1,0
cv_31137310,1,0
cv_3131622121,1,0
cv_3194645225,1,0
cv_329426629,1,0
cv_330136992,1,0
cv_3349849763,1,0
cv_345532482,1,0
cv_3480079,1,0
cv_3568475411,1,0
cv_3588309100,1,0
cv_3590459112,1,0
cv_381582663,1,0
cv_3924024626,1,0
cv_399945641,1,0
cv_4080240263,1,0
cv_4108813197,1,0
cv_4116386952,1,0
cv_41252456,1,0
cv_4150615923,1,0
cv_4153766996,1,0
cv_457555930,1,0
cv_45996366,1,0
cv_48102338,1,0
cv_49388998,1,0
cv_527996874,1,0
cv_55675400,1,0
cv_566089608,1,0
cv_570082933,1,0
cv_57472989,1,0
cv_59832697,1,0
cv_61394148,1,0
cv_62581992,1,0
cv_645738085,1,0
cv_661790292,1,0
cv_66681805,1,0
cv_72041477,1,0
cv_7291971,1,0
cv_774469648,1,0
cv_78019357,1,0
cv_782497574,1,0
cv_814288661,1,0
cv_82828041,1,0
cv_86781536,1,0
cv_869240056,1,0
cv_93106100,1,0
cv_963768962,1,0
cv_97347714,1,0
cv_2055486807,1,0
cv_610996208,1,0
cv_121150329,1,0
cv_3112552388,1,0
cv_425782588,1,0
cv_2161660798,1,0
cv_1368856077,1,0
cv_2035340663,1,0
cv_1520610857,1,0
cv_2094193640,1,0
cv_2815277904,1,0
cv_100645880,1,0
cv_1033605155,1,0
cv_104474285,1,0
cv_1057012780,1,0
cv_105710526,1,0
cv_90380084,1,0
cv_1063336626,1,0
cv_107933639,1,0
cv_108100358,2,0
cv_11172536,1,0
cv_1121867617,1,0
cv_11368804,1,0
cv_114758221,1,0
cv_115094042,1,0
cv_1156074717,1,0
cv_116390550,1,0
cv_1189588724,1,0
cv_1211569979,1,0
cv_123084031,1,0
cv_125851892,1,0
cv_1276332952,1,0
cv_1279960808,1,0
cv_129885538,2,0
cv_1320611433,1,0
cv_132224076,1,0
cv_133894428,1,0
cv_134157296,1,0
cv_137938946,1,0
cv_139078828,1,0
cv_140802720,1,0
cv_144110173,1,0
cv_1498189831,1,0
cv_1545884354,1,0
cv_1638278672,1,0
cv_164518694,1,0
cv_166682773,1,0
cv_175839171,1,0
cv_179803755,1,0
cv_180058602,1,0
cv_181243836,1,0
cv_183819514,1,0
cv_188673320,1,0
cv_193194877,1,0
cv_193420592,1,0
cv_2042993053,1,0
cv_2046774738,1,0
cv_209208399,1,0
cv_223478387,1,0
cv_2242747544,2,0
cv_24145227,1,0
cv_244551074,1,0
cv_24563254,1,0
cv_246269734,1,0
cv_247189038,1,0
cv_248047067,1,0
cv_2563319,1,0
cv_256653424,1,0
cv_258273797,1,0
cv_2599323,1,0
cv_262476884,1,0
cv_274507390,1,0
cv_2826429575,1,0
cv_285528700,1,0
cv_286010721,1,0
cv_286286933,1,0
cv_2943304894,1,0
cv_296078348,1,0
cv_296931032,1,0
cv_3011693183,1,0
cv_3033896697,1,0
cv_315881295,1,0
cv_326832066,1,0
cv_3287051707,1,0
cv_3294635486,1,0
cv_353031045,1,0
cv_24295881,1,0
cv_36157343,1,0
cv_3674202501,2,0
cv_384372400,1,0
cv_39499145,1,0
cv_396850443,1,0
cv_445469903,1,0
cv_445950286,1,0
cv_457705930,1,0
cv_46495713,1,0
cv_4748610,1,0
cv_48277497,1,0
cv_53889040,1,0
cv_552432779,1,0
cv_623905861,1,0
cv_68616685,1,0
cv_715157187,1,0
cv_74388340,1,0
cv_75849929,1,0
cv_7650339,1,0
cv_76756162,1,0
cv_808185407,1,0
cv_82729745,1,0
cv_84274192,1,0
cv_900016087,1,0
cv_94833731,1,0
cv_98219951,1,0
cv_99376411,1,0
cv_924699754,1,0
cv_4277431672,1,0
cv_1755329701,1,0
cv_153143882,1,0
cv_2240490841,1,0
cv_147186523,1,0
cv_1677291480,1,0
cv_811420020,1,0
cv_2406113460,1,0
cv_421149612,1,0
cv_33805399,1,0
cv_2268738055,1,0
cv_1248529790,1,0
cv_4041566871,1,0
cv_1775027366,1,0
cv_1009764555,1,0
cv_941336287,1,0
cv_149859001,1,0
cv_72291432,1,0
cv_1951992153,1,0
cv_3492815820,1,0
cv_503505208,1,0
cv_1803220043,1,0
cv_1959825424,1,0
cv_2414872421,1,0
cv_1402589115,1,0
cv_4167836229,1,0
cv_2878551816,1,0
cv_2374978582,1,0
cv_483940207,1,0
cv_660208949,1,0
cv_507234766,1,0
cv_537847256,1,0
cv_598174510,1,0
cv_393954624,1,0
cv_913850679,1,0
cv_690695135,1,0
cv_349665125,1,0
cv_528657239,1,0
cv_709875846,1,0
cv_976057316,1,0
cv_3028808880,1,0
cv_2633273332,1,0
cv_3115697774,1,0
cv_3335150208,1,0
cv_1190294888,1,0
cv_1773200449,1,0
cv_2181357394,1,0
cv_4046479910,1,0
cv_3853281628,1,0
cv_3574951982,1,0
cv_3474927683,1,0
cv_1286595285,1,0
cv_2805457616,1,0
cv_3745315082,1,0
cv_1211684703,1,0
cv_3380187437,1,0
cv_2625357116,1,0
cv_3711279228,1,0
cv_4067153077,1,0
cv_1072023065,1,0
cv_2658323747,1,0
cv_1509828646,1,0
cv_3807114532,1,0
cv_2321761018,1,0
cv_3784193571,1,0
cv_1797617489,1,0
cv_3545108424,1,0
cv_2900871789,1,0
cv_3402862802,1,0
cv_1523278543,1,0
cv_3453848295,1,0
cv_3780598439,1,0
cv_3694368742,1,0
cv_3569474964,1,0
cv_1421660043,1,0
cv_3291817175,1,0
cv_3081665685,1,0
cv_4282460774,1,0
cv_2254795327,1,0
cv_3450988991,1,0
cv_4108394961,1,0
cv_3596122409,1,0
cv_3515784756,1,0
cv_2377877946,1,0
cv_1967306883,1,0
cv_4018757213,1,0
cv_2832963691,1,0
cv_1673328551,1,0
cv_3654741018,1,0
cv_2783126559,1,0
cv_3255408746,1,0
cv_3882842511,1,0
cv_1734004257,1,0
cv_1705544309,1,0
cv_2672981817,1,0
cv_3767515231,1,0
cv_3957220073,1,0
cv_1316487839,1,0
cv_3209655862,1,0
cv_1274506481,1,0
cv_4281738530,1,0
cv_3582400415,1,0
cv_2608957329,1,0
cv_4226752631,1,0
cv_1465742044,1,0
cv_2040498116,1,0
cv_1951846368,1,0
cv_1834905490,1,0
cv_416514949,1,0
cv_669181393,1,0
cv_464991262,1,0
cv_909778347,1,0
cv_238413293,2,0
cv_130904505,1,0
cv_2011199168,1,0
cv_1329228000,1,0
cv_2159635111,1,0
cv_3092522338,1,0
cv_2633682438,1,0
cv_2831180830,1,0
cv_2425747352,1,0
cv_1716031431,1,0
cv_3933860960,1,0
cv_1415244828,1,0
cv_870076708,1,0
cv_411034010,1,0
cv_886768635,1,0
cv_3255923321,1,0
cv_2786779678,1,0
cv_3397433732,1,0
cv_1882215518,1,0
cv_1944919041,1,0
cv_4077575414,1,0
cv_1062616015,1,0
cv_2363396653,1,0
cv_1111750013,1,0
cv_1026886984,1,0
cv_769805175,1,0
cv_2971932021,1,0
cv_1305921671,1,0
cv_1644533485,1,0
cv_906533522,1,0
cv_3172528117,1,0
cv_653970945,1,0
cv_2820851058,1,0
cv_2382478715,1,0
cv_672183199,1,0
cv_496705052,1,0
cv_2534905731,1,0
cv_2859155373,1,0
cv_1470608555,1,0
cv_2408413658,1,0
cv_4130264650,1,0
cv_175077187,1,0
cv_4117219756,1,0
cv_2517764509,1,0
cv_1226363142,1,0
cv_1431858507,1,0
cv_930886116,1,0
cv_3283783859,1,0
cv_3428604675,1,0
cv_730551145,1,0
cv_1839726122,1,0
cv_3960906928,1,0
cv_665906049,1,0
cv_1672067529,1,0
cv_1822919867,1,0
cv_3177735453,1,0
cv_3065472084,1,0
cv_877928785,1,0
cv_611716653,1,0
cv_1384747523,1,0
cv_3040190586,1,0
cv_305509092,1,0
cv_2532737687,1,0
cv_2768153203,1,0
cv_1703266969,1,0
cv_3396595957,1,0
cv_3290947944,1,0
cv_2800556023,1,0
cv_666988733,1,0
cv_3131518022,1,0
cv_1594569599,2,0
cv_1496114645,1,0
cv_738758248,1,0
cv_817566118,1,0
cv_631705453,1,0
cv_1362583882,1,0
cv_1611022327,2,0
cv_1425058536,1,0
cv_1368376972,1,0
cv_1435489104,1,0
cv_149560060,1,0
cv_150973680,1,0
cv_3287776966,1,0
cv_2739826989,1,0
cv_3708806381,1,0
cv_2697998031,1,0
cv_2378292044,1,0
cv_4183379433,1,0
cv_3718409071,1,0
cv_3033119901,1,0
cv_193572345,1,0
cv_134424671,1,0
cv_170173765,1,0
cv_2792396868,1,0
cv_3590508998,1,0
cv_1948336672,1,0
cv_1986424126,1,0
cv_3894113425,1,0
cv_2915569806,1,0
cv_3074293040,1,0
cv_2565560083,1,0
cv_888082885,1,0
cv_1113684989,1,0
cv_84033907,1,0
cv_2123459472,1,0
cv_2866837941,1,0
cv_73233832,1,0
cv_2484716504,1,0
cv_11853111,1,0
cv_1264368013,1,0
cv_1308249479,1,0
cv_1562106969,1,0
cv_1721241493,1,0
cv_955190833,1,0
cv_890254938,1,0
cv_735914394,1,0
cv_315915157,1,0
cv_2341906977,1,0
cv_331226895,1,0
cv_752098785,1,0
cv_286648134,1,0
cv_242373008,1,0
cv_252737481,1,0
cv_3954779881,1,0
cv_1554029476,1,0
cv_3434515206,1,0
cv_419656904,1,0
cv_507932711,1,0
cv_1225822082,1,0
cv_999177790,1,0
cv_358467261,1,0
cv_524649818,1,0
cv_423682651,1,0
cv_3468832418,1,0
cv_3619164069,1,0
cv_979184889,1,0
cv_210050448,1,0
cv_227362821,1,0
cv_502920678,1,0
cv_103475135,1,0
cv_957050665,1,0
cv_638809896,1,0
cv_835700030,1,0
cv_670048879,1,0
cv_736240852,1,0
cv_2001376979,1,0
cv_338547250,1,0
cv_729791983,1,0
cv_606884729,1,0
cv_366234025,1,0
cv_490394758,1,0
cv_365656058,1,0
cv_632878468,1,0
cv_742045943,1,0
cv_901879220,1,0
cv_177318992,1,0
cv_761334059,1,0
cv_3957352027,1,0
cv_995228210,1,0
cv_187616260,1,0
cv_395048081,1,0
cv_605690475,1,0
cv_621695893,1,0
cv_3762354452,1,0
cv_376041721,1,0
cv_220143595,1,0
cv_535848204,1,0
cv_901139649,1,0
cv_584844653,1,0
cv_697374640,1,0
cv_3222325513,1,0
cv_645814179,1,0
cv_691956810,1,0
cv_895900344,1,0
cv_3846644959,1,0
cv_325390931,1,0
cv_240125783,1,0
cv_340200601,1,0
cv_931661349,1,0
cv_322276254,1,0
cv_540151977,1,0
cv_691162454,1,0
cv_719731990,1,0
cv_612055920,1,0
cv_2861983433,1,0
cv_377708309,1,0
cv_191756538,1,0
cv_717235310,1,0
cv_432938037,1,0
cv_456922800,1,0
cv_876135859,1,0
cv_179858939,1,0
cv_272304250,1,0
cv_857489844,1,0
cv_2660072865,1,0
cv_765628743,1,0
cv_791324284,1,0
cv_170817398,1,0
cv_640032641,1,0
cv_633693735,1,0
cv_804742810,1,0
cv_534971000,1,0
cv_1721795694,1,0
cv_2332720509,1,0
cv_3667624760,1,0
cv_3014619686,1,0
cv_3905889289,1,0
cv_1258851000,1,0
cv_1044460483,1,0
cv_1285984927,1,0
cv_3224902300,1,0
cv_3724920217,1,0
cv_3379515299,1,0
cv_1674962399,1,0
cv_4009257479,1,0
cv_1016282076,1,0
cv_1005446418,1,0
cv_1811669109,1,0
cv_1119370078,1,0
cv_3955517357,1,0
cv_1799166778,1,0
cv_3322459910,1,0
cv_1977103320,1,0
cv_1184369753,1,0
cv_3299738493,1,0
cv_4008633573,1,0
cv_1899314298,1,0
cv_3645010328,1,0
cv_1281317518,1,0
cv_4069352358,1,0
cv_2920512925,1,0
cv_4077330142,1,0
cv_2326698201,1,0
cv_2091155684,1,0
cv_1656959666,1,0
cv_3014525387,1,0
cv_3381720921,1,0
cv_1980766226,1,0
cv_1343386332,1,0
cv_2252654913,1,0
cv_1023277656,1,0
cv_3275090211,1,0
cv_3219240864,1,0
cv_2731789487,1,0
cv_2905587912,1,0
cv_2739649376,1,0
cv_3580518640,1,0
cv_982747597,1,0
cv_1117097921,1,0
cv_1963509477,1,0
cv_3813680417,1,0
cv_3024523183,1,0
cv_1700294358,1,0
cv_3626774157,1,0
cv_3759471555,1,0
cv_2117188176,1,0
cv_3727696663,1,0
cv_3132112879,1,0
cv_2774818551,1,0
cv_1733787958,1,0
cv_3790934233,1,0
cv_3951465225,1,0
cv_1020173750,1,0
cv_3109513389,1,0
cv_330117603,1,0
cv_3301482392,1,0
cv_2912889975,1,0
cv_3801224310,1,0
cv_2806542314,1,0
cv_2934635416,1,0
cv_3276103123,1,0
cv_3808090486,1,0
cv_1699778857,1,0
cv_2077537203,1,0
cv_2124150758,1,0
cv_2929917084,1,0
cv_1642639637,1,0
cv_2902846455,1,0
cv_1661048650,1,0
cv_4204532063,1,0
cv_4059321395,1,0
cv_3398912380,1,0
cv_3815451146,1,0
cv_2165742651,1,0
cv_3809648218,1,0
cv_2461480360,1,0
cv_1384646408,2,0
cv_1256577643,1,0
cv_3495735429,1,0
cv_3892951591,1,0
cv_3621907648,1,0
cv_1789912508,1,0
cv_3946980272,1,0
cv_4061877923,1,0
cv_3641902470,1,0
cv_1962641420,1,0
cv_2967795770,1,0
cv_2759814103,1,0
cv_3848152664,1,0
cv_2232404306,1,0
cv_1713684764,1,0
cv_3210447695,1,0
cv_1746960409,1,0
cv_3798059452,1,0
cv_3355208992,1,0
cv_1209251833,1,0
cv_2443154252,1,0
cv_1837702124,1,0
cv_1702964363,1,0
cv_4046976188,1,0
cv_4065670594,1,0
cv_2423072155,1,0
cv_2713976929,1,0
cv_1652566195,1,0
cv_1248942316,1,0
cv_1117798435,1,0
cv_1505669195,1,0
cv_4058367911,1,0
cv_2006365790,1,0
cv_1831641763,1,0
cv_1360905544,1,0
cv_4271851278,1,0
cv_1442422026,1,0
cv_4080519290,1,0
cv_2420352639,1,0
cv_1316849666,1,0
cv_2014749480,1,0
cv_3925222012,1,0
cv_3954706921,1,0
cv_1458429069,1,0
cv_1765646826,1,0
cv_2566584218,2,0
cv_1619988490,1,0
cv_2530780289,1,0
cv_1154746237,1,0
cv_2189366103,1,0
cv_1761259574,1,0
cv_4134726537,1,0
cv_2909651620,1,0
cv_3532294073,1,0
cv_980109417,1,0
cv_4052871894,1,0
cv_2043575949,1,0
cv_858448203,1,0
cv_1046854246,1,0
cv_1559570600,1,0
cv_3903811485,1,0
cv_3157362739,1,0
cv_4137101904,1,0
cv_1456685161,1,0
cv_3118086133,1,0
cv_2194831971,1,0
cv_2926020044,1,0
cv_2075332610,1,0
cv_3942826771,1,0
cv_392468270,1,0
cv_1393149401,1,0
cv_4278632798,1,0
cv_2860117871,1,0
cv_1124285026,1,0
cv_2951342566,1,0
cv_2236172098,1,0
cv_2101045941,1,0
cv_854549994,2,0
cv_2085401065,1,0
cv_3335883082,1,0
cv_2229896691,1,0
cv_82793539,2,0
cv_3000859627,1,0
cv_3152522756,1,0
cv_2996399158,1,0
cv_1920060227,1,0
cv_3326305423,1,0
cv_2187304950,1,0
cv_2446508129,1,0
cv_3066469722,1,0
cv_3331761837,1,0
cv_3279994445,1,0
cv_4094067928,1,0
cv_1416341375,1,0
cv_2262588225,1,0
cv_1618427050,1,0
cv_2404783282,1,0
cv_2296404849,1,0
cv_1221817732,1,0
cv_2584494857,1,0
cv_3910203461,1,0
cv_3965820566,1,0
cv_2109073574,1,0
cv_1567280793,1,0
cv_3391550941,1,0
cv_2048070984,1,0
cv_3597589770,1,0
cv_1666209415,1,0
cv_2969742149,1,0
cv_4273019015,1,0
cv_1128434657,1,0
cv_1128749346,1,0
cv_1193025103,1,0
cv_1332848464,1,0
cv_1469407387,1,0
cv_1634921967,1,0
cv_1714077095,1,0
cv_1768950275,1,0
cv_1832045481,1,0
cv_198221914,1,0
cv_2259849668,1,0
cv_2280863341,1,0
cv_2392280067,1,0
cv_2436483183,1,0
cv_2535710387,1,0
cv_2665278754,1,0
cv_2922140761,1,0
cv_306917189,1,0
cv_3087253952,1,0
cv_3194630365,1,0
cv_3390145101,1,0
cv_3498771653,1,0
cv_3549951132,1,0
cv_3571562248,1,0
cv_3780801976,1,0
cv_3793137577,1,0
cv_3810018486,1,0
cv_3931050636,1,0
cv_3977958627,1,0
cv_4007600521,1,0
cv_4081653488,1,0
cv_4167503958,1,0
cv_4226702373,1,0
cv_4243867818,1,0
cv_4259002639,1,0
cv_440067553,1,0
cv_895509093,1,0
cv_914934925,2,0
cv_843096616,1,0
cv_1610222707,1,0
cv_1121316459,1,0
cv_1109073571,1,0
cv_2579684351,1,0
cv_713617597,1,0
cv_1106563696,1,0
cv_215776295,2,0
cv_3022576861,2,0
cv_556475655,1,0
cv_625011472,1,0
cv_707486725,1,0
cv_609531486,1,0
cv_544396920,1,0
cv_601470595,1,0
cv_601397180,1,0
cv_1733150008,1,0
cv_1114629772,1,0
cv_2777329851,1,0
cv_1035877656,1,0
cv_2404018287,1,0
cv_1550946844,1,0
cv_2103278624,1,0
cv_3606358172,1,0
cv_4028256057,1,0
cv_4135320206,1,0
cv_2159065821,1,0
cv_3772036872,1,0
cv_3620478703,1,0
cv_2994173800,1,0
cv_2985853927,1,0
cv_1786518842,1,0
cv_2586684143,1,0
cv_4082409814,1,0
cv_3941983182,1,0
cv_1926079944,1,0
cv_1681042132,1,0
cv_2700284940,1,0
cv_1480281660,1,0
cv_1040368912,2,0
cv_4287140471,1,0
cv_2036699525,1,0
cv_2429564916,1,0
cv_4290055038,1,0
cv_4288174631,1,0
cv_3840329276,1,0
cv_2378824587,1,0
cv_3784118842,1,0
cv_1913438042,1,0
cv_4124319900,1,0
cv_3852620381,1,0
cv_2211487737,1,0
cv_1170687597,1,0
cv_1401209243,1,0
cv_2500364195,1,0
cv_2551243530,1,0
cv_3885670276,1,0
cv_1700435246,1,0
cv_3762544688,1,0
cv_1709787545,1,0
cv_2541029499,1,0
cv_3720556083,1,0
cv_2694655234,1,0
cv_2446584109,1,0
cv_1976031742,1,0
cv_3964385604,1,0
cv_3226093785,1,0
cv_3544380736,1,0
cv_2916642500,1,0
cv_3749684563,1,0
cv_3178070535,1,0
cv_2480259821,1,0
cv_3954240367,1,0
cv_1435838426,1,0
cv_3877185764,1,0
cv_2151807190,1,0
cv_3077481685,1,0
cv_2399159537,1,0
cv_2789447330,1,0
cv_3891952821,1,0
cv_1248027508,1,0
cv_3159197586,1,0
cv_3871594281,1,0
cv_1479662245,1,0
cv_3538717439,1,0
cv_2930957210,1,0
cv_3192243356,1,0
cv_3936507509,1,0
cv_1019218083,1,0
cv_2826099460,1,0
cv_1728202304,1,0
cv_2078956381,1,0
cv_4181374108,1,0
cv_2615815833,1,0
cv_3251515997,1,0
cv_3426835342,1,0
cv_920228917,1,0
cv_1992426215,1,0
cv_793739886,1,0
cv_985085189,1,0
cv_887825816,1,0
cv_924625569,1,0
cv_191810644,2,0
cv_2345213336,1,0
cv_2240888689,1,0
cv_1276997291,1,0
cv_2442841515,1,0
cv_3936610691,1,0
cv_2656885726,1,0
cv_3929968236,1,0
cv_4099910017,1,0
cv_2666049096,1,0
cv_2591233292,1,0
cv_3414794399,1,0
cv_2031503033,1,0
cv_3663416264,1,0
cv_3130198138,1,0
cv_4168314116,1,0
cv_100433500,1,0
